"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","BsmtQual","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageFinish","GarageCars","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","MiscVal","MoSold","YrSold","SaleType","SaleCondition","YrSold_YearBuilt","YearRemodel_YearBuilt","YrSold_YearRemodel"
"786",20,4,NA,9790,2,NA,4,4,5,1,17,2,3,1,3,6,5,1967,1967,2,2,4,15,4,5,2,4,251,630,491,1372,2,5,2,1342,0,0,1342,0,0,2,0,3,1,4,7,7,1,3,2,457,3,0,0,0,0,197,0,NA,0,9,2009,9,5,42,0,42
"787",50,5,60,10800,2,NA,4,4,5,1,18,1,3,1,1,5,6,1915,1950,2,2,9,9,4,3,3,2,686,0,0,686,2,5,2,966,686,0,1652,1,0,2,0,4,1,4,7,7,0,3,1,416,3,0,0,196,0,0,0,NA,1200,6,2010,9,5,95,35,60
"788",60,4,76,10142,2,NA,1,4,5,1,20,3,3,1,6,7,5,2004,2004,2,2,13,14,3,5,3,3,656,0,300,956,2,1,2,956,1128,0,2084,1,0,2,1,4,1,3,8,7,0,2,2,618,3,0,45,0,0,0,0,NA,0,1,2010,9,5,6,0,6
"789",20,5,50,6000,2,NA,4,4,1,1,18,3,3,1,3,4,7,1954,2000,2,2,9,9,4,5,2,4,0,0,901,901,2,1,2,901,0,0,901,0,0,1,0,2,1,4,4,7,0,3,1,281,3,0,0,0,0,0,0,NA,0,8,2008,9,5,54,46,8
"790",60,4,NA,12205,2,NA,1,3,5,1,5,3,3,1,6,6,8,1966,2007,2,2,7,7,4,5,2,4,568,0,264,832,2,3,2,976,1111,0,2087,0,0,2,1,5,1,3,9,7,0,1,2,444,3,133,168,0,0,0,0,NA,0,7,2007,9,5,41,41,0
"791",120,4,43,3182,2,NA,4,4,5,1,1,3,3,5,3,7,5,2005,2006,2,2,13,14,3,5,3,3,16,0,1129,1145,2,1,2,1145,0,0,1145,0,0,2,0,2,1,3,5,7,1,1,2,397,3,100,16,0,0,0,0,NA,0,9,2009,9,5,4,1,3
"792",80,4,NA,11333,2,NA,1,4,1,1,12,3,3,1,8,6,5,1976,1976,2,2,7,7,4,5,3,3,539,0,490,1029,2,5,2,1062,0,0,1062,1,0,1,0,3,1,4,5,7,2,2,2,539,3,120,0,0,0,0,0,NA,0,5,2007,9,5,31,0,31
"793",60,4,92,9920,2,NA,1,4,2,1,14,3,3,1,6,7,5,1996,1997,2,2,9,9,3,5,3,3,862,0,255,1117,2,1,2,1127,886,0,2013,1,0,2,1,3,1,4,8,7,1,3,2,455,3,180,130,0,0,0,0,NA,0,6,2007,9,5,11,1,10
"794",20,4,76,9158,2,NA,4,4,5,1,21,3,3,1,3,8,5,2007,2007,2,2,6,6,3,5,3,3,0,0,1496,1496,2,1,2,1496,0,0,1496,0,0,2,0,3,1,3,7,7,0,1,2,474,3,168,130,0,0,0,0,NA,0,6,2007,7,6,0,0,0
"795",60,4,NA,10832,2,NA,1,4,1,1,9,3,3,1,6,7,5,1994,1996,2,2,9,9,3,5,3,3,0,0,712,712,2,1,2,1086,809,0,1895,0,0,2,1,3,1,3,7,7,1,1,2,409,3,143,46,0,0,0,0,NA,500,10,2008,9,5,14,2,12
"796",60,4,70,8400,2,NA,4,4,5,1,20,3,3,1,6,6,6,1980,1981,2,2,7,7,4,5,2,3,0,0,650,650,2,5,2,888,676,0,1564,0,0,2,1,3,1,4,7,7,1,3,2,476,3,0,50,0,0,204,0,NA,0,4,2010,9,5,30,1,29
"797",20,4,71,8197,2,NA,4,4,5,1,19,3,3,1,3,6,5,1977,1977,2,2,10,11,4,5,2,4,0,0,660,660,2,1,2,1285,0,0,1285,0,0,1,1,3,1,4,7,7,1,2,2,528,3,138,0,0,0,0,0,NA,0,4,2007,9,5,30,0,30
"798",20,4,57,7677,2,NA,4,4,5,1,13,3,3,1,3,5,5,1953,1953,2,2,13,14,4,5,2,4,570,0,203,773,2,3,2,773,0,0,773,0,0,1,0,2,1,4,4,7,0,3,1,240,3,0,0,0,0,0,0,NA,0,4,2008,9,1,55,0,55
"799",60,4,104,13518,2,NA,4,4,5,1,16,3,3,1,6,9,5,2008,2009,4,2,13,14,1,5,3,1,0,0,1926,1926,2,1,2,1966,1174,0,3140,0,0,3,1,4,1,1,11,7,2,1,3,820,3,144,78,0,0,0,0,NA,0,7,2009,7,6,1,1,0
"800",50,4,60,7200,2,NA,4,4,1,1,23,2,3,1,1,5,7,1937,1950,2,2,14,15,4,5,1,3,569,0,162,731,2,1,2,981,787,0,1768,1,0,1,1,3,1,3,7,7,2,3,1,240,3,0,0,264,0,0,0,NA,0,6,2007,9,5,70,13,57
"801",60,4,79,12798,2,NA,1,2,5,2,5,2,3,1,6,6,5,1997,1997,2,2,13,14,4,5,3,3,462,0,154,616,2,3,2,616,1072,0,1688,1,0,2,1,4,1,3,8,7,0,2,2,603,3,403,114,185,0,0,0,NA,400,5,2008,9,5,11,0,11
"802",30,5,40,4800,2,NA,4,4,5,1,10,3,3,1,3,4,7,1916,1990,2,2,9,9,4,5,2,4,197,0,999,1196,2,1,2,1196,0,0,1196,1,0,1,0,2,1,4,5,7,0,3,2,440,3,0,0,0,0,0,0,NA,0,7,2007,9,5,91,74,17
"803",60,4,63,8199,2,NA,4,4,5,1,6,3,3,1,6,7,5,2005,2005,2,2,15,16,3,5,3,3,648,0,80,728,2,1,2,728,728,0,1456,1,0,2,1,3,1,3,7,7,1,1,2,410,3,36,18,0,0,0,0,NA,0,10,2008,9,5,3,0,3
"804",60,4,107,13891,2,NA,4,4,5,1,16,3,3,1,6,9,5,2008,2009,4,2,13,14,1,5,3,1,0,0,1734,1734,2,1,2,1734,1088,0,2822,0,0,3,1,4,1,1,12,7,1,2,3,1020,3,52,170,0,0,192,0,NA,0,1,2009,7,6,1,1,0
"805",20,4,75,9000,2,NA,4,4,5,1,13,3,3,1,3,5,5,1954,1954,2,2,14,15,4,5,2,4,812,0,124,936,2,5,2,1128,0,0,1128,0,0,1,0,2,1,4,5,3,0,3,1,286,3,0,0,0,0,0,0,NA,0,6,2006,9,4,52,0,52
"806",20,4,91,12274,2,NA,1,4,3,1,21,3,3,1,3,7,5,2008,2008,2,2,13,14,3,5,3,3,0,0,1417,1417,2,1,2,1428,0,0,1428,0,0,2,0,3,1,1,6,7,0,2,2,554,3,0,60,0,0,0,0,NA,0,7,2008,7,6,0,0,0
"807",80,4,75,9750,2,NA,4,4,5,1,13,3,3,1,8,5,5,1967,1967,2,2,13,14,4,5,3,4,400,480,100,980,2,3,2,980,0,0,980,0,0,2,0,3,1,4,6,7,0,1,1,384,3,68,0,0,0,0,0,NA,0,10,2006,9,5,39,0,39
"808",70,4,144,21384,2,NA,4,4,5,1,4,3,3,1,6,5,6,1923,2004,2,2,14,15,4,5,2,4,1309,0,15,1324,2,1,2,1072,504,0,1576,2,0,1,1,3,1,3,6,7,1,2,2,528,3,0,312,0,0,0,0,NA,0,5,2009,9,5,86,81,5
"809",80,4,85,13400,2,NA,4,4,5,1,13,3,3,1,8,5,5,1966,1966,2,2,13,14,4,5,2,4,516,128,380,1024,2,5,2,1086,0,0,1086,1,0,1,0,3,1,4,6,7,1,2,2,484,3,0,0,0,0,0,0,NA,0,6,2006,9,5,40,0,40
"810",75,5,90,8100,2,NA,4,4,1,1,18,3,3,1,5,5,5,1898,1965,4,2,1,1,4,5,3,4,0,0,849,849,2,5,1,1075,1063,0,2138,0,0,2,0,2,3,4,11,7,0,3,2,360,1,40,156,0,0,0,0,NA,0,11,2009,9,5,111,67,44
"811",20,4,78,10140,2,NA,4,4,5,1,17,3,3,1,3,6,6,1974,1999,4,2,7,7,4,5,2,4,663,377,0,1040,2,2,2,1309,0,0,1309,1,0,1,1,3,1,3,5,7,1,2,2,484,3,265,0,0,0,0,648,3,0,1,2006,9,5,32,25,7
"812",120,5,NA,4438,2,NA,4,4,5,1,6,3,3,5,3,6,5,2004,2004,2,2,13,14,3,5,3,3,662,0,186,848,2,1,2,848,0,0,848,1,0,1,0,1,1,3,4,7,1,1,2,420,3,140,0,0,0,0,0,NA,0,6,2008,3,5,4,0,4
"813",20,1,66,8712,1,NA,4,1,5,2,10,3,3,1,3,5,5,1952,1952,4,2,14,15,2,5,2,4,0,0,540,540,2,5,1,1044,0,0,1044,0,0,1,0,2,1,2,4,7,0,3,2,504,1,0,0,0,0,0,0,NA,54,6,2010,9,3,58,0,58
"814",20,4,75,9750,2,NA,4,4,5,1,13,3,3,1,3,6,6,1958,1958,2,2,9,9,4,5,2,4,608,0,834,1442,2,3,2,1442,0,0,1442,0,0,1,1,4,1,4,7,7,0,2,1,301,3,0,0,275,0,0,0,NA,500,4,2007,1,5,49,0,49
"815",50,4,45,8248,2,2,4,4,5,1,8,3,3,1,1,5,7,1918,1950,2,2,12,13,4,5,1,4,0,0,686,686,3,3,2,686,564,0,1250,0,1,1,1,3,1,2,7,7,0,3,1,280,2,207,0,96,0,0,0,NA,0,7,2006,9,5,88,32,56
"816",20,4,48,12137,2,NA,2,4,2,1,6,3,3,1,3,7,5,1998,1998,2,2,13,14,4,5,3,3,0,0,1649,1649,2,1,2,1661,0,0,1661,0,0,2,0,3,1,3,6,7,0,2,2,598,3,0,34,0,0,0,0,NA,0,5,2010,9,5,12,0,12
"817",20,4,NA,11425,2,NA,1,4,1,1,13,3,3,1,3,5,6,1954,1954,2,2,4,4,4,5,2,4,486,0,522,1008,2,3,2,1008,0,0,1008,0,0,1,0,2,1,4,4,7,1,2,1,275,3,0,0,120,0,0,0,NA,0,7,2006,9,5,52,0,52
"818",20,4,NA,13265,2,NA,1,4,2,1,12,3,3,1,3,8,5,2002,2002,4,2,6,6,3,5,3,3,1218,0,350,1568,2,1,2,1689,0,0,1689,1,0,2,0,3,1,3,7,7,2,2,3,857,3,150,59,0,0,0,0,NA,0,7,2008,9,5,6,0,6
"819",80,4,80,8816,2,NA,4,4,5,1,5,3,3,1,8,6,7,1971,1971,2,2,7,7,4,5,2,4,504,0,506,1010,2,3,2,1052,0,0,1052,1,0,1,0,3,1,4,6,7,0,3,2,440,3,0,0,0,0,0,0,NA,0,6,2010,9,5,39,0,39
"820",120,4,44,6371,2,NA,1,4,5,1,16,3,3,5,3,7,5,2009,2010,2,2,13,14,3,5,3,3,733,0,625,1358,2,1,2,1358,0,0,1358,1,0,2,0,2,1,3,6,7,1,2,2,484,3,192,35,0,0,0,0,NA,0,6,2010,7,6,1,1,0
"821",60,4,72,7226,2,NA,1,4,2,1,6,3,3,1,6,7,5,2003,2003,2,2,13,14,3,5,3,3,0,0,798,798,2,1,2,798,842,0,1640,0,0,2,1,3,1,3,6,7,0,2,2,595,3,0,45,0,0,0,0,NA,0,6,2008,9,5,5,0,5
"822",20,5,60,6000,2,3,4,1,5,2,18,3,3,2,3,4,4,1953,1953,2,2,9,9,2,5,2,2,0,0,936,936,2,5,1,936,0,0,936,0,0,1,0,2,1,4,4,4,0,3,2,576,3,0,32,112,0,0,0,NA,0,2,2009,9,5,56,0,56
"823",60,4,NA,12394,2,NA,1,4,1,1,9,3,3,1,6,7,5,2003,2003,2,2,13,14,3,5,3,3,0,0,847,847,2,1,2,847,886,0,1733,0,0,2,1,3,1,3,7,7,1,1,2,433,3,100,48,0,0,0,0,NA,0,10,2007,9,4,4,0,4
"824",50,4,60,9900,2,NA,4,4,5,1,23,3,3,1,1,6,7,1940,1950,2,2,13,14,4,5,1,4,0,0,778,778,2,5,2,944,545,0,1489,0,0,2,0,3,1,4,7,7,1,3,1,240,3,335,0,0,0,0,0,NA,0,7,2009,9,5,69,10,59
"825",20,2,81,11216,2,NA,4,4,5,1,21,3,3,1,3,8,5,2006,2006,2,2,13,14,3,5,3,3,0,0,1489,1489,2,1,2,1489,0,0,1489,0,0,2,0,3,1,3,7,7,1,2,2,776,3,0,140,0,0,0,0,NA,0,6,2006,7,6,0,0,0
"826",20,4,114,14803,2,NA,4,4,5,1,16,5,5,1,3,10,5,2007,2008,4,2,6,6,1,5,3,1,1636,0,442,2078,2,1,2,2084,0,0,2084,1,0,2,0,2,1,1,7,7,1,1,3,1220,3,188,45,0,0,0,0,NA,0,6,2008,7,6,1,1,0
"827",45,5,50,6130,2,NA,4,4,5,1,4,3,3,1,2,5,6,1924,1950,2,2,9,9,4,5,1,4,784,0,0,784,2,3,2,784,0,0,784,1,0,1,0,2,1,3,5,7,0,NA,0,0,3,0,0,116,0,0,0,NA,0,5,2008,9,5,84,26,58
"828",20,4,65,8529,2,NA,1,4,5,1,20,3,3,1,3,7,5,2001,2001,2,2,13,14,3,5,3,3,20,0,1434,1454,2,1,2,1434,0,0,1434,0,0,2,0,3,1,3,6,7,1,2,2,527,3,290,39,0,0,0,0,NA,0,4,2009,9,5,8,0,8
"829",60,4,NA,28698,2,NA,2,3,2,3,5,3,3,1,6,5,5,1967,1967,1,6,10,11,4,5,3,4,249,764,0,1013,2,5,2,1160,966,0,2126,0,1,2,1,3,1,4,7,4,0,1,2,538,3,486,0,0,0,225,0,NA,0,6,2009,9,1,42,0,42
"830",160,2,24,2544,2,3,4,4,5,1,21,3,3,4,6,7,5,2005,2005,2,2,9,9,3,5,3,3,0,0,600,600,2,1,2,520,623,80,1223,0,0,2,1,2,1,3,4,7,0,2,2,480,3,0,166,0,0,0,0,NA,0,7,2006,9,5,1,0,1
"831",20,4,80,11900,2,NA,1,4,1,1,13,3,3,1,3,6,5,1957,1957,2,2,7,7,4,5,2,4,1040,0,352,1392,2,5,2,1392,0,0,1392,1,0,1,1,3,1,4,6,7,2,2,2,458,3,0,0,0,0,192,0,NA,0,6,2008,9,5,51,0,51
"832",160,2,30,3180,2,3,4,4,5,1,21,3,3,5,6,7,5,2005,2005,2,2,9,9,4,5,3,3,0,0,600,600,2,1,2,520,600,80,1200,0,0,2,1,2,1,3,4,7,0,2,2,480,3,0,166,0,0,0,0,NA,0,6,2006,9,5,1,0,1
"833",60,4,44,9548,2,NA,1,4,2,1,6,3,3,1,6,7,6,2003,2003,2,2,13,14,3,5,3,3,483,0,458,941,2,1,2,941,888,0,1829,1,0,2,1,3,1,3,7,7,1,2,2,613,3,192,39,0,0,0,0,NA,0,1,2010,9,5,7,0,7
"834",20,4,100,10004,2,NA,4,4,5,1,13,3,3,1,3,6,6,1964,1964,2,2,7,11,4,5,2,4,196,345,975,1516,2,5,2,1516,0,0,1516,0,0,1,1,3,1,4,6,7,0,2,2,472,3,0,0,0,0,152,0,NA,0,2,2009,9,5,45,0,45
"835",20,4,75,7875,2,NA,4,4,5,1,13,3,3,1,3,5,6,1961,1961,2,2,13,14,4,5,2,4,572,0,572,1144,2,3,2,1144,0,0,1144,1,0,1,0,3,1,4,6,7,0,3,2,456,3,0,0,0,0,0,0,NA,0,9,2008,9,5,47,0,47
"836",20,4,60,9600,2,NA,4,4,5,1,19,3,3,1,3,4,7,1950,1995,2,2,13,7,4,5,2,3,442,0,625,1067,2,5,2,1067,0,0,1067,0,0,2,0,2,1,3,4,4,0,3,2,436,3,290,0,0,0,0,0,NA,0,2,2010,9,5,60,45,15
"837",30,5,90,8100,2,3,4,4,5,1,18,3,3,1,3,5,6,1948,1973,2,2,13,14,4,5,1,4,338,0,1221,1559,2,3,2,1559,0,0,1559,1,0,1,0,2,1,4,5,4,0,3,2,812,3,0,116,230,0,0,0,NA,0,6,2007,1,5,59,25,34
"838",160,5,21,1680,2,NA,4,4,5,1,3,3,3,4,6,6,5,1973,1973,2,2,7,7,4,5,2,4,330,0,153,483,2,5,2,483,504,0,987,1,0,1,1,2,1,4,5,7,0,3,1,264,3,0,0,0,0,0,0,NA,0,11,2008,9,5,35,0,35
"839",20,4,75,9525,2,NA,4,4,5,1,6,3,3,1,3,5,6,1995,2006,2,2,13,14,4,5,3,3,0,0,1099,1099,2,1,2,1099,0,0,1099,0,0,1,1,3,1,3,6,7,0,3,1,352,3,278,0,0,0,0,0,NA,0,6,2008,9,5,13,11,2
"840",50,4,70,11767,2,NA,4,4,5,1,8,3,3,1,1,5,6,1946,1995,2,2,9,9,4,5,2,4,352,0,416,768,2,1,2,768,432,0,1200,0,0,1,0,3,1,4,6,7,0,3,1,240,3,0,0,0,0,0,0,NA,0,5,2008,9,5,62,49,13
"841",70,3,NA,12155,2,NA,1,4,5,1,23,3,3,1,6,6,8,1925,1950,2,2,14,15,4,5,1,4,156,0,516,672,2,5,1,810,672,0,1482,0,0,2,0,4,1,2,7,7,0,3,1,400,2,0,0,254,0,0,0,NA,0,3,2008,9,5,83,25,58
"842",70,5,60,10440,2,2,4,4,5,1,18,3,3,1,6,5,8,1904,2002,2,2,9,9,4,5,3,4,0,0,650,650,2,3,2,958,581,0,1539,0,0,2,0,3,1,3,8,7,1,3,2,686,2,70,78,68,0,0,0,NA,0,6,2008,9,5,104,98,6
"843",80,4,82,9020,2,NA,4,4,5,1,13,3,3,1,8,6,7,1966,1966,2,2,7,7,4,5,2,4,312,539,276,1127,2,5,2,1165,0,0,1165,1,0,1,1,3,1,4,6,7,0,2,2,490,3,0,129,0,0,0,0,NA,0,5,2008,9,5,42,0,42
"844",90,4,80,8000,2,NA,4,4,1,1,13,1,3,3,3,5,4,1961,1961,2,2,4,4,4,5,2,4,0,0,1800,1800,2,1,1,1800,0,0,1800,0,0,2,0,6,2,4,10,7,0,NA,0,0,3,0,0,0,0,0,0,NA,0,7,2007,9,5,46,0,46
"845",50,5,100,12665,2,2,1,4,5,1,18,1,3,1,1,5,8,1915,1950,2,2,14,15,4,5,1,4,0,0,876,876,2,3,2,876,540,0,1416,0,0,1,1,4,1,4,7,7,1,3,3,720,3,418,0,194,0,0,0,NA,0,6,2008,9,5,93,35,58
"846",85,4,NA,16647,2,NA,1,4,2,1,19,6,3,1,7,5,5,1975,1981,2,2,7,7,4,5,2,3,1390,0,0,1390,2,5,2,1701,0,0,1701,1,0,2,0,3,1,4,6,4,2,1,2,611,3,0,0,0,0,0,0,NA,0,1,2007,9,5,32,6,26
"847",60,4,75,9317,2,NA,4,4,5,1,20,3,3,1,6,7,5,1993,1993,2,2,7,7,3,5,3,3,513,0,227,740,2,1,2,1006,769,0,1775,1,0,2,1,3,1,3,7,7,1,3,2,425,3,234,72,192,0,0,0,NA,0,7,2009,9,5,16,0,16
"848",20,4,36,15523,2,NA,1,4,2,1,6,3,3,1,3,5,6,1972,1972,2,2,7,11,4,5,2,4,460,0,404,864,2,1,2,864,0,0,864,1,0,1,0,3,1,4,5,7,1,3,1,338,3,0,0,0,0,0,0,NA,0,8,2009,9,5,37,0,37
"849",50,4,75,45600,2,NA,2,1,5,1,5,3,3,1,1,6,8,1908,1997,2,2,14,15,4,5,1,4,0,0,907,907,2,5,2,1307,1051,0,2358,0,0,3,0,5,1,4,10,7,1,3,2,360,3,486,40,0,0,175,0,NA,0,9,2008,9,5,100,89,11
"850",80,4,80,9600,2,NA,4,4,3,1,25,2,3,1,8,6,7,1976,1994,4,2,10,11,3,3,2,4,0,0,528,528,2,1,2,1094,761,0,1855,0,0,2,1,3,1,4,7,7,1,2,2,512,3,113,100,0,0,0,0,NA,0,8,2007,9,5,31,18,13
"851",120,5,36,4435,2,NA,4,4,5,1,6,3,3,5,3,6,5,2003,2003,2,2,13,14,3,5,3,3,659,0,189,848,2,1,2,848,0,0,848,1,0,1,0,1,1,3,3,7,0,1,2,420,3,140,0,0,0,0,0,NA,0,11,2007,9,5,4,0,4
"852",120,4,NA,3196,2,NA,4,4,5,1,1,3,3,5,3,8,5,2003,2003,2,2,13,14,3,5,3,3,0,0,1273,1273,2,1,2,1456,0,0,1456,0,0,2,0,2,1,3,7,7,1,1,2,400,3,143,20,0,0,0,0,NA,0,5,2006,9,5,3,0,3
"853",75,4,53,7128,2,NA,4,4,5,1,7,3,3,1,5,7,5,1941,1950,2,2,9,9,4,3,2,4,364,0,554,918,2,3,2,918,728,0,1646,0,0,2,0,4,1,4,7,7,2,3,1,240,3,0,0,0,0,126,0,NA,0,8,2007,9,5,66,9,57
"854",80,4,NA,12095,2,NA,1,4,1,1,13,3,3,1,8,6,6,1964,1964,2,2,9,7,4,3,2,4,564,0,563,1127,2,5,2,1445,0,0,1445,0,0,1,1,3,1,4,7,7,1,2,2,645,3,180,0,0,0,0,0,NA,0,8,2009,9,5,45,0,45
"855",20,4,102,17920,2,NA,4,4,5,1,19,3,3,1,3,5,4,1955,1974,4,2,14,11,4,5,2,4,306,1085,372,1763,2,5,2,1779,0,0,1779,1,0,1,1,3,1,4,6,7,1,3,2,454,3,0,418,0,0,312,0,NA,0,7,2006,9,1,51,19,32
"856",20,4,NA,6897,2,NA,1,4,1,1,19,3,3,1,3,5,8,1962,2010,2,2,7,7,4,3,2,4,659,0,381,1040,2,1,2,1040,0,0,1040,1,0,1,1,3,1,4,6,7,0,3,1,260,3,0,104,0,0,0,0,NA,0,4,2010,9,5,48,48,0
"857",80,4,NA,10970,2,NA,1,3,5,2,6,3,3,1,8,6,6,1978,1978,2,2,10,7,4,5,2,3,505,435,0,940,2,5,2,1026,0,0,1026,1,0,1,0,3,1,4,5,7,0,3,2,576,3,0,0,34,0,0,0,NA,0,10,2008,9,5,30,0,30
"858",60,4,65,8125,2,NA,4,4,5,1,9,3,3,1,6,6,5,1994,1995,2,2,7,7,4,5,3,3,0,0,702,702,2,3,2,702,779,0,1481,0,0,2,1,3,1,4,6,7,1,1,2,343,3,0,36,0,0,0,0,NA,0,3,2009,9,5,15,1,14
"859",20,4,80,10400,2,NA,4,4,5,1,17,3,3,1,3,7,5,1976,1976,2,2,7,7,4,5,2,3,0,0,1090,1090,2,5,2,1370,0,0,1370,0,0,2,0,3,1,4,6,7,1,2,2,479,3,0,0,0,0,0,0,NA,0,6,2009,9,4,33,0,33
"860",60,4,NA,11029,2,NA,1,4,1,1,17,4,3,1,6,6,7,1968,1984,2,2,7,7,4,5,2,4,619,0,435,1054,2,5,2,1512,1142,0,2654,1,0,2,1,4,1,3,9,7,1,3,2,619,3,0,65,0,0,222,0,NA,0,8,2006,9,5,38,16,22
"861",50,4,55,7642,2,NA,4,4,1,1,7,3,3,1,1,7,8,1918,1998,2,2,14,15,3,5,1,4,0,0,912,912,2,3,2,912,514,0,1426,0,0,1,1,3,1,3,7,7,1,3,1,216,3,0,240,0,0,0,0,NA,0,6,2007,9,5,89,80,9
"862",190,4,75,11625,2,NA,4,4,5,1,19,3,3,2,3,5,4,1965,1965,4,2,10,7,4,5,3,4,841,0,198,1039,2,1,2,1039,0,0,1039,1,0,1,1,3,1,4,6,7,0,3,2,504,3,0,0,0,0,0,0,NA,0,4,2010,9,5,45,0,45
"863",20,4,81,9672,2,NA,4,4,1,1,20,3,3,1,3,6,5,1984,1985,4,2,7,11,4,5,3,3,338,0,702,1040,2,5,2,1097,0,0,1097,0,0,2,0,3,1,4,6,7,0,3,2,480,3,0,0,0,0,0,0,NA,0,5,2010,9,5,26,1,25
"864",20,4,70,7931,2,NA,4,4,5,1,13,3,3,1,3,5,5,1959,1959,4,2,4,11,4,5,2,4,1148,0,0,1148,2,5,2,1148,0,0,1148,1,0,1,0,3,1,4,6,7,0,3,1,672,3,0,0,0,0,0,0,NA,0,7,2009,9,5,50,0,50
"865",20,2,72,8640,2,NA,4,4,5,1,21,3,3,1,3,7,5,2007,2008,2,2,13,14,3,5,3,1,0,0,1372,1372,2,1,2,1372,0,0,1372,0,0,2,0,3,1,3,6,7,0,1,2,529,3,0,140,0,0,0,0,NA,0,5,2008,7,6,1,1,0
"866",20,4,NA,8750,2,NA,1,4,5,1,13,3,3,1,3,5,6,1970,1970,2,2,9,9,4,5,2,4,828,0,174,1002,2,5,2,1002,0,0,1002,1,0,1,0,3,1,4,5,7,0,3,2,902,3,0,0,0,0,0,0,NA,0,8,2009,9,5,39,0,39
"867",20,4,67,10656,2,NA,1,2,5,1,24,3,3,1,3,8,5,2006,2007,2,2,13,14,3,5,3,3,0,0,1638,1638,2,1,2,1646,0,0,1646,0,0,2,0,3,1,3,6,7,1,2,3,870,3,192,80,0,0,0,0,NA,0,11,2007,7,6,1,1,0
"868",20,4,85,6970,2,NA,4,4,1,1,19,2,3,1,3,4,5,1961,1961,2,2,13,14,4,5,2,4,932,0,108,1040,2,5,2,1120,0,0,1120,1,0,1,1,3,1,2,5,7,0,2,2,544,3,168,0,0,0,0,0,NA,400,5,2007,9,5,46,0,46
"869",60,4,NA,14762,2,NA,2,4,1,1,9,2,3,1,6,5,6,1948,1950,2,2,10,11,4,5,4,NA,0,0,0,0,2,3,2,1547,720,53,2320,0,0,2,0,2,1,4,7,7,1,3,2,672,2,120,144,0,0,0,0,NA,0,5,2006,9,5,58,2,56
"870",60,4,80,9938,2,NA,4,4,5,1,20,3,3,1,6,7,5,1993,1994,2,2,9,9,3,5,3,3,750,0,300,1050,2,1,2,1062,887,0,1949,1,0,2,1,3,1,3,8,7,1,1,2,574,3,156,90,0,0,0,0,NA,0,6,2010,9,5,17,1,16
"871",20,4,60,6600,2,NA,4,4,5,1,13,5,3,1,3,5,5,1962,1962,4,2,9,9,4,5,2,4,0,0,894,894,2,3,1,894,0,0,894,0,0,1,0,2,1,4,5,7,0,3,1,308,3,0,0,0,0,0,0,NA,0,8,2009,9,5,47,0,47
"872",60,4,70,8750,2,NA,4,4,5,1,6,3,3,1,6,6,5,1998,1998,2,2,13,14,4,5,3,3,505,0,299,804,2,1,2,804,878,0,1682,0,0,2,1,3,1,3,7,7,0,2,2,523,3,0,77,0,0,0,0,NA,0,6,2010,9,5,12,0,12
"873",20,4,74,8892,2,NA,4,4,1,1,13,3,3,1,3,5,7,1953,1996,2,2,15,16,3,5,5,4,0,0,105,105,2,3,2,910,0,0,910,0,0,1,0,3,1,3,5,7,0,3,2,414,3,196,0,150,0,0,0,NA,0,10,2008,9,5,55,43,12
"874",40,4,60,12144,2,NA,4,4,5,1,13,3,3,1,3,5,7,1949,1950,2,2,7,7,3,5,2,4,375,0,457,832,2,3,2,1036,0,232,1268,0,0,1,0,3,1,4,6,7,1,3,1,288,3,0,28,0,0,0,0,NA,0,9,2009,9,5,60,1,59
"875",50,5,52,5720,2,NA,4,4,5,1,18,1,3,1,1,5,6,1941,1950,2,2,14,15,4,5,2,4,0,0,676,676,2,1,2,676,455,0,1131,0,0,1,1,3,1,4,5,7,0,3,1,200,3,26,0,0,0,0,0,NA,0,8,2009,9,1,68,9,59
"876",60,2,75,9000,2,NA,4,4,5,1,21,3,3,1,6,8,5,2007,2007,2,2,6,6,3,5,3,3,64,0,1120,1184,2,1,2,1184,1426,0,2610,0,0,2,1,4,1,1,11,7,1,1,2,550,3,208,364,0,0,0,0,NA,0,8,2007,7,6,0,0,0
"877",20,4,94,25286,2,NA,4,2,5,2,12,3,3,1,3,4,5,1963,1963,2,2,7,11,4,5,3,4,633,0,431,1064,2,3,2,1040,0,0,1040,1,0,1,0,3,1,4,5,7,0,3,2,648,3,0,0,0,0,0,0,NA,0,1,2007,9,5,44,0,44
